Ticker,Date,Open,High,Low,Close,Adj Close,Volume
GC=F,2008-09-30,904.7999877929688,912.5,855.0,874.2000122070312,874.2000122070312,879.0
CL=F,2008-09-30,95.4000015258789,102.45999908447266,93.36000061035156,100.63999938964844,100.63999938964844,252741.0
^NYA,2008-10-01,7532.7998046875,7546.81005859375,7364.97998046875,7519.9501953125,7519.9501953125,5782130000.0
^IXIC,2008-10-01,2075.10009765625,2083.199951171875,2046.06005859375,2069.39990234375,2069.39990234375,1899330000.0
^FTSE,2008-10-01,4902.5,5012.2001953125,4891.5,4959.60009765625,4959.60009765625,1532944200.0
^NSEI,2008-10-01,3921.85009765625,4000.5,3861.25,3950.75,3950.75,0.0
^BSESN,2008-10-01,13006.7197265625,13203.8603515625,12697.2998046875,13055.669921875,13055.669921875,32400.0
^N225,2008-10-01,11396.6103515625,11456.6396484375,11314.2802734375,11368.259765625,11368.259765625,142400000.0
^N100,2008-10-01,697.7100219726562,698.3599853515625,686.72998046875,695.1199951171875,695.1199951171875,401613600.0
^DJI,2008-10-01,10847.400390625,10882.51953125,10631.9501953125,10831.0703125,10831.0703125,256670000.0
^GSPC,2008-10-01,1164.1700439453125,1167.030029296875,1140.77001953125,1161.06005859375,1161.06005859375,5782130000.0
GC=F,2008-10-01,878.0,889.0999755859375,869.2000122070312,880.7000122070312,880.7000122070312,304.0
CL=F,2008-10-01,101.86000061035156,102.83999633789062,95.97000122070312,98.52999877929688,98.52999877929688,280295.0
^NYA,2008-10-02,7519.9501953125,7519.9501953125,7137.72998046875,7155.41015625,7155.41015625,6285640000.0
^IXIC,2008-10-02,2052.510009765625,2056.429931640625,1975.0,1976.719970703125,1976.719970703125,2173750000.0
^FTSE,2008-10-02,4959.60009765625,5052.0,4862.10009765625,4870.2998046875,4870.2998046875,1320100800.0
^N225,2008-10-02,11423.1298828125,11452.3896484375,11143.7900390625,11154.759765625,11154.759765625,156400000.0
^N100,2008-10-02,696.1799926757812,707.1500244140625,682.760009765625,683.219970703125,683.219970703125,483211400.0
^DJI,2008-10-02,10825.5400390625,10825.5400390625,10439.51953125,10482.849609375,10482.849609375,395330000.0
^GSPC,2008-10-02,1160.6400146484375,1160.6400146484375,1111.4300537109375,1114.280029296875,1114.280029296875,6285640000.0
GC=F,2008-10-02,870.4000244140625,870.4000244140625,829.2999877929688,839.0,839.0,462.0
CL=F,2008-10-02,98.7300033569336,100.37000274658205,93.55999755859376,93.97000122070312,93.97000122070312,223270.0
^NYA,2008-10-03,7155.41015625,7417.759765625,7073.16015625,7088.93994140625,7088.93994140625,6716120000.0
^IXIC,2008-10-03,2005.9200439453125,2046.81005859375,1947.18994140625,1947.3900146484373,1947.3900146484373,2501480000.0
^FTSE,2008-10-03,4870.2998046875,5003.89990234375,4832.10009765625,4980.2998046875,4980.2998046875,1565085200.0
^NSEI,2008-10-03,3953.550048828125,3969.550048828125,3804.85009765625,3818.300048828125,3818.300048828125,0.0
^BSESN,2008-10-03,12851.4697265625,13001.1904296875,12472.6103515625,12526.3203125,12526.3203125,37200.0
^N225,2008-10-03,11052.099609375,11099.73046875,10938.1396484375,10938.1396484375,10938.1396484375,174400000.0
^N100,2008-10-03,685.3699951171875,703.6300048828125,674.7999877929688,699.8200073242188,699.8200073242188,433551600.0
^DJI,2008-10-03,10483.9599609375,10796.259765625,10310.25,10325.3798828125,10325.3798828125,299690000.0
^GSPC,2008-10-03,1115.1600341796875,1153.8199462890625,1098.1400146484375,1099.22998046875,1099.22998046875,6716120000.0
GC=F,2008-10-03,832.5,844.2999877929688,823.0,828.9000244140625,828.9000244140625,228.0
CL=F,2008-10-03,93.8499984741211,96.02999877929688,91.3000030517578,93.87999725341795,93.87999725341795,238984.0
^NYA,2008-10-06,7088.93994140625,7088.93994140625,6436.06005859375,6754.91015625,6754.91015625,7956020000.0
^IXIC,2008-10-06,1898.6300048828125,1905.010009765625,1777.02001953125,1862.9599609375,1862.9599609375,3502250000.0
^FTSE,2008-10-06,4980.2998046875,4980.2998046875,4549.7001953125,4589.2001953125,4589.2001953125,1787422600.0
^NSEI,2008-10-06,3817.300048828125,3820.85009765625,3581.60009765625,3602.35009765625,3602.35009765625,0.0
^BSESN,2008-10-06,12284.490234375,12284.490234375,11732.9697265625,11801.7001953125,11801.7001953125,33000.0
^N225,2008-10-06,10817.26953125,10839.5,10374.3798828125,10473.08984375,10473.08984375,185000000.0
000001.SS,2008-10-06,2267.39404296875,2267.39404296875,2172.569091796875,2173.738037109375,2173.738037109375,61000.0
^N100,2008-10-06,669.2999877929688,671.6599731445312,634.8200073242188,639.9000244140625,639.9000244140625,548857000.0
^DJI,2008-10-06,10322.51953125,10322.759765625,9525.3203125,9955.5,9955.5,391460000.0
^GSPC,2008-10-06,1097.56005859375,1097.56005859375,1007.969970703125,1056.8900146484375,1056.8900146484375,7956020000.0
GC=F,2008-10-06,828.7999877929688,868.7999877929688,826.0,862.7000122070312,862.7000122070312,510.0
CL=F,2008-10-06,92.5,92.68000030517578,87.55999755859375,87.80999755859375,87.80999755859375,281987.0
^NYA,2008-10-07,6754.89990234375,6878.47998046875,6388.1201171875,6388.3798828125,6388.3798828125,7069210000.0
^IXIC,2008-10-07,1867.969970703125,1886.3499755859373,1754.8800048828125,1754.8800048828125,1754.8800048828125,2825810000.0
^FTSE,2008-10-07,4589.2001953125,4745.0,4517.5,4605.2001953125,4605.2001953125,2142946900.0
^NSEI,2008-10-07,3606.949951171875,3732.64990234375,3537.0,3606.60009765625,3606.60009765625,0.0
^BSESN,2008-10-07,12068.1103515625,12181.080078125,11501.849609375,11695.240234375,11695.240234375,40400.0
^N225,2008-10-07,10328.5400390625,10363.1396484375,9916.2099609375,10155.900390625,10155.900390625,210800000.0
000001.SS,2008-10-07,2101.093017578125,2182.998046875,2072.89599609375,2157.839111328125,2157.839111328125,57000.0
^N100,2008-10-07,657.52001953125,658.8300170898438,633.4600219726562,638.469970703125,638.469970703125,515163200.0
^DJI,2008-10-07,9955.419921875,10124.0302734375,9436.669921875,9447.1103515625,9447.1103515625,362520000.0
^GSPC,2008-10-07,1057.5999755859375,1072.9100341796875,996.22998046875,996.22998046875,996.22998046875,7069210000.0
GC=F,2008-10-07,862.0999755859375,883.0,858.2000122070312,878.4000244140625,878.4000244140625,41.0
CL=F,2008-10-07,88.95999908447266,93.0199966430664,87.87000274658203,90.05999755859375,90.05999755859375,342917.0
^NYA,2008-10-08,6388.3798828125,6503.60009765625,6166.64013671875,6306.35009765625,6306.35009765625,8716330000.0
^IXIC,2008-10-08,1710.9599609375,1806.8900146484373,1706.8599853515625,1740.3299560546875,1740.3299560546875,3516070000.0
^FTSE,2008-10-08,4605.2001953125,4654.2001953125,4245.2998046875,4366.7001953125,4366.7001953125,2146613600.0
^NSEI,2008-10-08,3604.39990234375,3604.39990234375,3329.449951171875,3513.64990234375,3513.64990234375,0.0
^BSESN,2008-10-08,11316.240234375,11405.73046875,10740.759765625,11328.3603515625,11328.3603515625,66200.0
^N225,2008-10-08,10011.6396484375,10011.6396484375,9159.8095703125,9203.3203125,9203.3203125,205500000.0
000001.SS,2008-10-08,2095.910888671875,2127.0849609375,2059.0859375,2092.22412109375,2092.22412109375,50800.0
^N100,2008-10-08,611.6300048828125,640.8200073242188,586.1400146484375,599.219970703125,599.219970703125,713611500.0
^DJI,2008-10-08,9437.23046875,9628.0703125,9194.7802734375,9258.099609375,9258.099609375,479270000.0
^GSPC,2008-10-08,988.9099731445312,1021.0599975585938,970.969970703125,984.9400024414062,984.9400024414062,8716330000.0
GC=F,2008-10-08,879.7000122070312,915.5,877.7000122070312,903.0999755859376,903.0999755859376,310.0
CL=F,2008-10-08,89.55999755859375,90.98999786376952,86.05000305175781,88.94999694824219,88.94999694824219,339344.0
^NYA,2008-10-09,6306.35009765625,6432.4599609375,5793.4501953125,5809.97998046875,5809.97998046875,8285670000.0
^IXIC,2008-10-09,1766.25,1787.4100341796875,1634.8800048828125,1645.1199951171875,1645.1199951171875,2622310000.0
^FTSE,2008-10-09,4366.7001953125,4512.5,4274.39990234375,4313.7998046875,4313.7998046875,1899237600.0
^N225,2008-10-09,9168.16015625,9443.4501953125,9100.9296875,9157.490234375,9157.490234375,213500000.0
000001.SS,2008-10-09,2125.56689453125,2130.8701171875,2063.407958984375,2074.5830078125,2074.5830078125,45000.0
^N100,2008-10-09,606.3499755859375,616.8900146484375,579.6300048828125,587.0700073242188,587.0700073242188,511102200.0
^DJI,2008-10-09,9261.6904296875,9448.1396484375,8579.1904296875,8579.1904296875,8579.1904296875,436740000.0
^GSPC,2008-10-09,988.4199829101562,1005.25,909.1900024414062,909.9199829101562,909.9199829101562,6819000000.0
GC=F,2008-10-09,902.7000122070312,919.7000122070312,883.0,883.0999755859375,883.0999755859375,76.0
CL=F,2008-10-09,88.80000305175781,89.81999969482422,84.19000244140625,86.58999633789062,86.58999633789062,248211.0
^NYA,2008-10-10,5809.97998046875,5887.5498046875,5336.58984375,5704.1298828125,5704.1298828125,11456230000.0
^IXIC,2008-10-10,1590.77001953125,1690.77001953125,1542.449951171875,1649.510009765625,1649.510009765625,4164090000.0
^FTSE,2008-10-10,4313.7998046875,4313.7998046875,3874.0,3932.10009765625,3932.10009765625,2146499000.0
^NSEI,2008-10-10,3502.050048828125,3502.050048828125,3198.949951171875,3279.949951171875,3279.949951171875,0.0
^BSESN,2008-10-10,10632.26953125,10904.1298828125,10239.759765625,10527.849609375,10527.849609375,62400.0
^N225,2008-10-10,9016.33984375,9016.33984375,8115.41015625,8276.4296875,8276.4296875,247300000.0
000001.SS,2008-10-10,1995.95703125,2027.8310546875,1963.1829833984373,2000.572021484375,2000.572021484375,54000.0
^N100,2008-10-10,543.4099731445312,560.0399780273438,525.8099975585938,543.3599853515625,543.3599853515625,857650200.0
^DJI,2008-10-10,8568.669921875,8901.2802734375,7882.509765625,8451.1904296875,8451.1904296875,674920000.0
^GSPC,2008-10-10,902.3099975585938,936.3599853515624,839.7999877929688,899.219970703125,899.219970703125,11456230000.0
GC=F,2008-10-10,925.7000122070312,925.7000122070312,843.0,855.4000244140625,855.4000244140625,104.0
CL=F,2008-10-10,84.93000030517578,85.12999725341797,77.08999633789062,77.69999694824219,77.69999694824219,363996.0
^NYA,2008-10-13,5704.1298828125,6413.14990234375,5704.1298828125,6400.9599609375,6400.9599609375,7263370000.0
^IXIC,2008-10-13,1734.5999755859375,1844.25,1715.739990234375,1844.25,1844.25,2665690000.0
^FTSE,2008-10-13,3932.10009765625,4256.89990234375,3932.10009765625,4256.89990234375,4256.89990234375,2075277200.0
^NSEI,2008-10-13,3272.89990234375,3510.199951171875,3272.89990234375,3490.699951171875,3490.699951171875,0.0
^BSESN,2008-10-13,10817.6796875,11361.3203125,10817.6796875,11309.08984375,11309.08984375,43800.0
000001.SS,2008-10-13,1978.56005859375,2074.468017578125,1931.4720458984373,2073.568115234375,2073.568115234375,56600.0
^N100,2008-10-13,570.5499877929688,602.4400024414062,570.3200073242188,602.4400024414062,602.4400024414062,571269900.0
^DJI,2008-10-13,8462.419921875,9427.990234375,8462.1796875,9387.6103515625,9387.6103515625,399290000.0
^GSPC,2008-10-13,912.75,1006.9299926757812,912.75,1003.3499755859376,1003.3499755859376,7263370000.0
GC=F,2008-10-13,861.0999755859375,861.0999755859375,830.2999877929688,838.9000244140625,838.9000244140625,186.0
CL=F,2008-10-13,80.12000274658203,82.5199966430664,79.44999694824219,81.19000244140625,81.19000244140625,210714.0
^NYA,2008-10-14,6401.0,6650.41015625,6206.02978515625,6380.52978515625,6380.52978515625,8161990000.0
^IXIC,2008-10-14,1894.8699951171875,1896.949951171875,1752.8900146484375,1779.010009765625,1779.010009765625,2912850000.0
^FTSE,2008-10-14,4256.89990234375,4534.39990234375,4256.89990234375,4394.2001953125,4394.2001953125,2146346200.0
^NSEI,2008-10-14,3494.10009765625,3648.25,3491.5,3518.64990234375,3518.64990234375,0.0
^BSESN,2008-10-14,11781.4296875,11870.2197265625,11410.490234375,11483.400390625,11483.400390625,36000.0
^N225,2008-10-14,8407.9404296875,9455.6201171875,8407.9404296875,9447.5703125,9447.5703125,169300000.0
000001.SS,2008-10-14,2139.06494140625,2146.72998046875,2016.1839599609373,2017.321044921875,2017.321044921875,68000.0
^N100,2008-10-14,629.7000122070312,639.2100219726562,604.780029296875,614.9600219726562,614.9600219726562,810227000.0
^DJI,2008-10-14,9388.9697265625,9794.3701171875,9085.4296875,9310.990234375,9310.990234375,412740000.0
^GSPC,2008-10-14,1009.969970703125,1044.31005859375,972.0700073242188,998.010009765625,998.010009765625,8161990000.0
GC=F,2008-10-14,848.0999755859375,848.0999755859375,833.5,836.2999877929688,836.2999877929688,48.0
CL=F,2008-10-14,82.0,84.83000183105469,78.30999755859375,78.62999725341797,78.62999725341797,266143.0
^NYA,2008-10-15,6380.52001953125,6380.52001953125,5740.02978515625,5759.9599609375,5759.9599609375,6542330000.0
^IXIC,2008-10-15,1754.6199951171875,1761.22998046875,1628.3299560546875,1628.3299560546875,1628.3299560546875,2540180000.0
^FTSE,2008-10-15,4394.2001953125,4394.2001953125,4052.0,4079.60009765625,4079.60009765625,1647590200.0
^NSEI,2008-10-15,3517.89990234375,3518.5,3324.550048828125,3338.39990234375,3338.39990234375,0.0
^BSESN,2008-10-15,11245.26953125,11257.150390625,10760.330078125,10809.1201171875,10809.1201171875,34800.0
^N225,2008-10-15,9390.5,9601.2998046875,9269.490234375,9547.4697265625,9547.4697265625,185000000.0
000001.SS,2008-10-15,1995.885009765625,2013.490966796875,1963.10302734375,1994.6669921875,1994.6669921875,40800.0
^N100,2008-10-15,609.6799926757812,610.22998046875,569.030029296875,574.0499877929688,574.0499877929688,556197500.0
^DJI,2008-10-15,9301.91015625,9308.759765625,8530.1201171875,8577.91015625,8577.91015625,374350000.0
^GSPC,2008-10-15,994.5999755859376,994.5999755859376,903.989990234375,907.8400268554688,907.8400268554688,6542330000.0
GC=F,2008-10-15,839.5,848.7000122070312,831.5999755859375,835.5,835.5,120.0
CL=F,2008-10-15,78.75,79.16999816894531,73.55000305175781,74.54000091552734,74.54000091552734,221136.0
^NYA,2008-10-16,5760.06982421875,5977.2099609375,5498.0498046875,5970.89990234375,5970.89990234375,7984500000.0
^IXIC,2008-10-16,1644.550048828125,1717.719970703125,1565.719970703125,1717.7099609375,1717.7099609375,3331040000.0
^FTSE,2008-10-16,4079.60009765625,4079.60009765625,3808.10009765625,3861.39990234375,3861.39990234375,1996479500.0
^NSEI,2008-10-16,3333.85009765625,3333.85009765625,3099.89990234375,3269.300048828125,3269.300048828125,0.0
^BSESN,2008-10-16,10221.5302734375,10787.2001953125,10017.7998046875,10581.490234375,10581.490234375,51600.0
^N225,2008-10-16,9400.849609375,9400.849609375,8458.4501953125,8458.4501953125,8458.4501953125,186200000.0
000001.SS,2008-10-16,1916.133056640625,1943.3199462890625,1901.5030517578125,1909.9410400390625,1909.9410400390625,50600.0
^N100,2008-10-16,538.8400268554688,569.4199829101562,533.4400024414062,543.02001953125,543.02001953125,664753300.0
^DJI,2008-10-16,8577.0400390625,9013.26953125,8197.669921875,8979.259765625,8979.259765625,422450000.0
^GSPC,2008-10-16,909.530029296875,947.7100219726562,865.8300170898438,946.4299926757812,946.4299926757812,7984500000.0
GC=F,2008-10-16,846.0,846.0,790.0,801.5,801.5,34.0
CL=F,2008-10-16,73.5999984741211,74.5,68.56999969482422,69.8499984741211,69.8499984741211,283094.0
^NYA,2008-10-17,5970.89990234375,6219.27001953125,5792.8798828125,5948.7998046875,5948.7998046875,6581780000.0
^IXIC,2008-10-17,1678.780029296875,1782.5799560546875,1670.280029296875,1711.2900390625,1711.2900390625,2711030000.0
^FTSE,2008-10-17,3861.39990234375,4077.60009765625,3861.300048828125,4063.0,4063.0,1843477100.0
^NSEI,2008-10-17,3269.050048828125,3335.949951171875,3046.60009765625,3074.35009765625,3074.35009765625,0.0
^BSESN,2008-10-17,10763.33984375,10786.9296875,9911.3203125,9975.349609375,9975.349609375,47400.0
^N225,2008-10-17,8579.5703125,8763.7099609375,8539.509765625,8693.8203125,8693.8203125,171500000.0
000001.SS,2008-10-17,1921.842041015625,1941.2989501953125,1902.5980224609373,1930.6510009765625,1930.6510009765625,38600.0
^N100,2008-10-17,567.0499877929688,569.9500122070312,540.0900268554688,561.2999877929688,561.2999877929688,640723500.0
^DJI,2008-10-17,8975.349609375,9281.1201171875,8718.25,8852.2197265625,8852.2197265625,360600000.0
^GSPC,2008-10-17,942.2899780273438,984.6400146484376,918.739990234375,940.5499877929688,940.5499877929688,6581780000.0
GC=F,2008-10-17,798.0,807.0,773.7999877929688,785.0999755859375,785.0999755859375,55.0
CL=F,2008-10-17,72.30000305175781,74.30000305175781,69.83999633789062,71.8499984741211,71.8499984741211,141907.0
^NYA,2008-10-20,5948.7998046875,6287.66015625,5948.7998046875,6287.60009765625,6287.60009765625,5175640000.0
^IXIC,2008-10-20,1735.1300048828125,1770.050048828125,1698.010009765625,1770.030029296875,1770.030029296875,2021750000.0
^FTSE,2008-10-20,4063.0,4282.7001953125,4063.0,4282.7001953125,4282.7001953125,1455710000.0
^NSEI,2008-10-20,3108.199951171875,3238.39990234375,3058.949951171875,3122.800048828125,3122.800048828125,0.0
^BSESN,2008-10-20,10160.4697265625,10538.0498046875,10023.2802734375,10223.08984375,10223.08984375,35400.0
^N225,2008-10-20,8775.240234375,9038.4501953125,8687.7001953125,9005.58984375,9005.58984375,165600000.0
000001.SS,2008-10-20,1924.177001953125,1979.8389892578125,1890.9200439453125,1974.0059814453125,1974.0059814453125,44600.0
^N100,2008-10-20,572.8400268554688,585.8099975585938,567.4199829101562,585.8099975585938,585.8099975585938,477901400.0
^DJI,2008-10-20,8852.2998046875,9266.6298828125,8852.2197265625,9265.4296875,9265.4296875,241400000.0
^GSPC,2008-10-20,943.510009765625,985.4000244140624,943.510009765625,985.4000244140624,985.4000244140624,5175640000.0
GC=F,2008-10-20,803.7999877929688,803.7999877929688,787.5,787.5999755859375,787.5999755859375,19.0
CL=F,2008-10-20,72.16000366210938,76.12999725341797,71.7699966430664,74.25,74.25,137299.0
^NYA,2008-10-21,6287.60009765625,6287.60009765625,6040.58984375,6051.33984375,6051.33984375,5121830000.0
^IXIC,2008-10-21,1741.8399658203125,1768.5400390625,1695.1199951171875,1696.6800537109375,1696.6800537109375,2099810000.0
^FTSE,2008-10-21,4282.7001953125,4347.7001953125,4212.39990234375,4229.7001953125,4229.7001953125,1277220500.0
^NSEI,2008-10-21,3125.39990234375,3254.85009765625,3117.35009765625,3234.89990234375,3234.89990234375,0.0
^BSESN,2008-10-21,10428.1103515625,10750.2001953125,10250.23046875,10683.3896484375,10683.3896484375,45800.0
^N225,2008-10-21,9139.259765625,9358.509765625,9135.41015625,9306.25,9306.25,154800000.0
000001.SS,2008-10-21,1978.6739501953125,1996.657958984375,1956.1099853515625,1958.529052734375,1958.529052734375,54000.0
^N100,2008-10-21,599.1199951171875,599.3300170898438,582.010009765625,587.22998046875,587.22998046875,384441500.0
^DJI,2008-10-21,9262.7998046875,9284.5498046875,9004.26953125,9033.66015625,9033.66015625,231160000.0
^GSPC,2008-10-21,980.4000244140624,985.4400024414062,952.469970703125,955.0499877929688,955.0499877929688,5121830000.0
GC=F,2008-10-21,793.7000122070312,793.7000122070312,767.7000122070312,766.0999755859375,766.0999755859375,83.0
CL=F,2008-10-21,75.62000274658203,75.69000244140625,69.7699966430664,70.88999938964844,70.88999938964844,232994.0
^NYA,2008-10-22,6051.35009765625,6051.35009765625,5508.81005859375,5630.47021484375,5630.47021484375,6147980000.0
^IXIC,2008-10-22,1671.22998046875,1678.7099609375,1587.219970703125,1615.75,1615.75,2560810000.0
^FTSE,2008-10-22,4229.7001953125,4229.7001953125,4031.800048828125,4040.89990234375,4040.89990234375,1446139800.0
^NSEI,2008-10-22,3234.699951171875,3235.75,3051.800048828125,3065.14990234375,3065.14990234375,0.0
^BSESN,2008-10-22,10455.23046875,10484.849609375,10128.2197265625,10169.900390625,10169.900390625,33400.0
^N225,2008-10-22,9198.1396484375,9198.1396484375,8674.6904296875,8674.6904296875,8674.6904296875,160500000.0
000001.SS,2008-10-22,1932.677001953125,1950.791015625,1894.31005859375,1895.822021484375,1895.822021484375,48400.0
^N100,2008-10-22,571.7999877929688,578.9199829101562,556.0999755859375,557.2999877929688,557.2999877929688,404611000.0
^DJI,2008-10-22,9027.83984375,9027.83984375,8335.2998046875,8519.2099609375,8519.2099609375,348840000.0
^GSPC,2008-10-22,951.6699829101562,951.6699829101562,875.8099975585938,896.780029296875,896.780029296875,6147980000.0
GC=F,2008-10-22,771.7000122070312,771.7000122070312,721.0,733.2999877929688,733.2999877929688,244.0
CL=F,2008-10-22,71.47000122070312,71.80000305175781,66.19999694824219,66.75,66.75,272317.0
^NYA,2008-10-23,5630.47021484375,5768.509765625,5379.68017578125,5671.93017578125,5671.93017578125,7189900000.0
^IXIC,2008-10-23,1621.1099853515625,1645.5,1533.550048828125,1603.9100341796875,1603.9100341796875,3104700000.0
^FTSE,2008-10-23,4040.89990234375,4108.39990234375,3927.60009765625,4087.800048828125,4087.800048828125,1459891500.0
^NSEI,2008-10-23,3064.800048828125,3085.10009765625,2917.14990234375,2943.14990234375,2943.14990234375,0.0
^BSESN,2008-10-23,9683.259765625,10260.5498046875,9682.400390625,9771.7001953125,9771.7001953125,41000.0
^N225,2008-10-23,8547.7900390625,8547.7900390625,8016.60986328125,8460.98046875,8460.98046875,216800000.0
000001.SS,2008-10-23,1851.259033203125,1879.8489990234373,1828.3079833984373,1875.56103515625,1875.56103515625,47800.0
^N100,2008-10-23,557.9299926757812,564.239990234375,539.3800048828125,559.77001953125,559.77001953125,438060400.0
^DJI,2008-10-23,8519.76953125,8795.990234375,8243.5498046875,8691.25,8691.25,340740000.0
^GSPC,2008-10-23,899.0800170898438,922.8300170898438,858.4400024414062,908.1099853515624,908.1099853515624,7189900000.0
GC=F,2008-10-23,705.0,719.7999877929688,705.0,713.2999877929688,713.2999877929688,37.0
CL=F,2008-10-23,67.20999908447266,69.41999816894531,65.9000015258789,67.83999633789062,67.83999633789062,256890.0
^NYA,2008-10-24,5671.93017578125,5671.93017578125,5280.85009765625,5427.5400390625,5427.5400390625,6550050000.0
^IXIC,2008-10-24,1493.7900390625,1584.27001953125,1493.7900390625,1552.030029296875,1552.030029296875,2691940000.0
^FTSE,2008-10-24,4087.800048828125,4087.800048828125,3715.199951171875,3883.39990234375,3883.39990234375,1831994500.0
^NSEI,2008-10-24,2936.25,2936.25,2525.050048828125,2584.0,2584.0,0.0
^BSESN,2008-10-24,9497.48046875,9570.7099609375,8566.8203125,8701.0703125,8701.0703125,63600.0
^N225,2008-10-24,8391.0400390625,8391.0400390625,7647.06982421875,7649.080078125,7649.080078125,194700000.0
000001.SS,2008-10-24,1875.6309814453125,1888.1009521484373,1825.5260009765625,1839.6209716796875,1839.6209716796875,46200.0
^N100,2008-10-24,530.489990234375,539.6599731445312,505.6400146484375,539.6599731445312,539.6599731445312,636521900.0
^DJI,2008-10-24,8683.2099609375,8683.2099609375,8187.47998046875,8378.9501953125,8378.9501953125,335680000.0
^GSPC,2008-10-24,895.219970703125,896.2999877929688,852.8499755859375,876.77001953125,876.77001953125,6550050000.0
GC=F,2008-10-24,715.2999877929688,734.2000122070312,681.0,729.0999755859375,729.0999755859375,99.0
CL=F,2008-10-24,69.41999816894531,69.5,62.650001525878906,64.1500015258789,64.1500015258789,253812.0
^NYA,2008-10-27,5427.5400390625,5463.97998046875,5187.3701171875,5196.52978515625,5196.52978515625,5558050000.0
^IXIC,2008-10-27,1528.1199951171875,1574.5400390625,1503.81005859375,1505.9000244140625,1505.9000244140625,2224430000.0
^FTSE,2008-10-27,3883.39990234375,3911.60009765625,3665.199951171875,3852.60009765625,3852.60009765625,1399046900.0
^NSEI,2008-10-27,2583.75,2585.300048828125,2252.75,2524.199951171875,2524.199951171875,0.0
^BSESN,2008-10-27,8588.8603515625,8739.48046875,7697.39013671875,8509.5595703125,8509.5595703125,55400.0
^N225,2008-10-27,7568.35986328125,7878.97021484375,7141.27001953125,7162.89990234375,7162.89990234375,237400000.0
000001.SS,2008-10-27,1809.2249755859373,1809.2249755859373,1721.60400390625,1723.3509521484375,1723.3509521484375,50600.0
^N100,2008-10-27,508.7699890136719,527.9600219726562,504.9400024414063,518.2899780273438,518.2899780273438,434780900.0
^DJI,2008-10-27,8375.919921875,8599.099609375,8143.58984375,8175.77001953125,8175.77001953125,281180000.0
^GSPC,2008-10-27,874.280029296875,893.780029296875,846.75,848.9199829101562,848.9199829101562,5558050000.0
GC=F,2008-10-27,742.7999877929688,744.5,712.0,741.7000122070312,741.7000122070312,268.0
CL=F,2008-10-27,64.77999877929688,65.7699966430664,61.29999923706055,63.220001220703125,63.220001220703125,234150.0
^NYA,2008-10-28,5196.5400390625,5735.97021484375,5178.16015625,5733.4501953125,5733.4501953125,7096950000.0
^IXIC,2008-10-28,1552.239990234375,1649.469970703125,1504.1300048828125,1649.469970703125,1649.469970703125,2777540000.0
^FTSE,2008-10-28,3852.60009765625,4034.0,3847.60009765625,3926.39990234375,3926.39990234375,1592948500.0
^N225,2008-10-28,7143.33984375,7626.419921875,6994.89990234375,7621.919921875,7621.919921875,240700000.0
000001.SS,2008-10-28,1671.39599609375,1786.43505859375,1664.925048828125,1771.821044921875,1771.821044921875,59800.0
^N100,2008-10-28,531.9199829101562,536.5800170898438,509.1199951171875,526.719970703125,526.719970703125,493632800.0
^DJI,2008-10-28,8178.72021484375,9082.080078125,8174.72998046875,9065.1201171875,9065.1201171875,372160000.0
^GSPC,2008-10-28,848.9199829101562,940.510009765625,845.27001953125,940.510009765625,940.510009765625,7096950000.0
GC=F,2008-10-28,731.0,748.7999877929688,730.5999755859375,739.2999877929688,739.2999877929688,6.0
CL=F,2008-10-28,62.2400016784668,65.19999694824219,61.61000061035156,62.72999954223633,62.72999954223633,222083.0
^NYA,2008-10-29,5733.490234375,5998.7099609375,5692.35009765625,5774.89013671875,5774.89013671875,7077800000.0
^IXIC,2008-10-29,1643.97998046875,1705.510009765625,1622.010009765625,1657.2099609375,1657.2099609375,2748720000.0
^FTSE,2008-10-29,3926.39990234375,4242.5,3926.39990234375,4242.5,4242.5,1667125900.0
^NSEI,2008-10-29,2685.300048828125,2781.25,2631.89990234375,2697.050048828125,2697.050048828125,0.0
^BSESN,2008-10-29,9297.759765625,9297.759765625,8894.33984375,9044.509765625,9044.509765625,55000.0
^N225,2008-10-29,7741.52001953125,8211.900390625,7741.52001953125,8211.900390625,8211.900390625,222900000.0
000001.SS,2008-10-29,1786.199951171875,1795.0870361328125,1719.3349609375,1719.81201171875,1719.81201171875,52200.0
^N100,2008-10-29,556.9000244140625,573.2999877929688,552.3099975585938,573.27001953125,573.27001953125,557717700.0
^DJI,2008-10-29,9062.330078125,9363.3203125,8890.2900390625,8990.9599609375,8990.9599609375,316230000.0
^GSPC,2008-10-29,939.510009765625,969.969970703125,922.260009765625,930.0900268554688,930.0900268554688,7077800000.0
GC=F,2008-10-29,750.7999877929688,750.7999877929688,750.7999877929688,752.7999877929688,752.7999877929688,90.0
CL=F,2008-10-29,64.5,69.23999786376953,63.650001525878906,67.5,67.5,315415.0
^NYA,2008-10-30,5774.89013671875,6016.18994140625,5774.89013671875,5975.02978515625,5975.02978515625,6175830000.0
^IXIC,2008-10-30,1698.4300537109375,1712.56005859375,1658.449951171875,1698.52001953125,1698.52001953125,2504420000.0
^FTSE,2008-10-30,4242.5,4352.5,4200.2001953125,4291.7001953125,4291.7001953125,1362674800.0
^N225,2008-10-30,8269.7099609375,9030.849609375,8269.7099609375,9029.759765625,9029.759765625,220600000.0
